county,JP_court,case_type,date_range,num_reports_submitted,active_pending_start_date,reactivated,added,disposed,placed_on_inactive_status,active_pending_end_date,source
San Patricio,Precinct 2,Civil,9/1/2017 - 8/31/2018,12,116,0,66,57,0,126,"AOC Statistical Report, FY2018"
San Patricio,Precinct 4,Civil,9/1/2017 - 8/31/2018,12,197,0,385,314,0,266,"AOC Statistical Report, FY2018"
San Patricio,Precinct 5,Civil,9/1/2017 - 8/31/2018,12,117,0,223,173,0,166,"AOC Statistical Report, FY2018"
San Patricio,Precinct 6,Civil,9/1/2017 - 8/31/2018,12,223,0,380,197,0,407,"AOC Statistical Report, FY2018"
San Patricio,Precinct 8,Civil,9/1/2017 - 8/31/2018,12,51,0,129,83,0,97,"AOC Statistical Report, FY2018"
San Saba,Countywide,Civil,9/1/2017 - 8/31/2018,12,122,0,54,55,0,50,"AOC Statistical Report, FY2018"
Schleicher,Countywide,Civil,9/1/2017 - 8/31/2018,12,60,0,34,8,0,110,"AOC Statistical Report, FY2018"
Scurry,Precinct 1,Civil,9/1/2017 - 8/31/2018,12,1727,0,172,116,0,1746,"AOC Statistical Report, FY2018"
Scurry,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,36,0,29,25,0,42,"AOC Statistical Report, FY2018"
Shackelford,Countywide,Civil,9/1/2017 - 8/31/2018,12,123,0,26,30,6,113,"AOC Statistical Report, FY2018"
Shelby,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,323,0,151,57,0,417,"AOC Statistical Report, FY2018"
Shelby,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,7,0,25,17,1,14,"AOC Statistical Report, FY2018"
Shelby,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,14,0,61,55,0,20,"AOC Statistical Report, FY2018"
Shelby,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,20,0,17,6,0,31,"AOC Statistical Report, FY2018"
Shelby,Precinct 5 Place 1,Civil,9/1/2017 - 8/31/2018,12,104,0,13,1,0,9,"AOC Statistical Report, FY2018"
Sherman,Countywide,Civil,9/1/2017 - 8/31/2018,12,457,0,46,38,0,467,"AOC Statistical Report, FY2018"
Smith,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,6051,0,772,698,0,6121,"AOC Statistical Report, FY2018"
Smith,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,1298,0,1198,1215,0,1277,"AOC Statistical Report, FY2018"
Smith,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,682,0,924,1156,0,310,"AOC Statistical Report, FY2018"
Smith,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,359,0,301,293,0,366,"AOC Statistical Report, FY2018"
Smith,Precinct 5 Place 1,Civil,9/1/2017 - 8/31/2018,12,71,0,336,311,0,96,"AOC Statistical Report, FY2018"
Somervell,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,107,0,44,20,0,130,"AOC Statistical Report, FY2018"
Somervell,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,146,0,42,12,0,176,"AOC Statistical Report, FY2018"
Starr,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,309,0,218,90,2,435,"AOC Statistical Report, FY2018"
Starr,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,172,0,178,115,0,235,"AOC Statistical Report, FY2018"
Starr,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,0,.,.,.,.,.,.,"AOC Statistical Report, FY2018"
Starr,Precinct 4 Places 1 & 2,Civil,9/1/2017 - 8/31/2018,12,261,0,410,219,0,452,"AOC Statistical Report, FY2018"
Starr,Precinct 5 Place 1,Civil,9/1/2017 - 8/31/2018,12,13,0,3,0,0,12,"AOC Statistical Report, FY2018"
Starr,Precinct 6 Place 1,Civil,9/1/2017 - 8/31/2018,12,44,0,82,35,0,91,"AOC Statistical Report, FY2018"
Starr,Precinct 7 Place 1,Civil,9/1/2017 - 8/31/2018,12,19,0,12,1,0,30,"AOC Statistical Report, FY2018"
Starr,Precinct 8 Place 1,Civil,9/1/2017 - 8/31/2018,12,67,0,44,16,6,32,"AOC Statistical Report, FY2018"
Stephens,Countywide,Civil,9/1/2017 - 8/31/2018,12,748,0,140,109,0,776,"AOC Statistical Report, FY2018"
Sterling,Countywide,Civil,9/1/2017 - 8/31/2018,12,9,0,6,4,0,8,"AOC Statistical Report, FY2018"
Stonewall,Countywide,Civil,9/1/2017 - 8/31/2018,12,9,0,5,3,0,10,"AOC Statistical Report, FY2018"
Sutton,Countywide,Civil,9/1/2017 - 8/31/2018,12,25,0,74,45,0,52,"AOC Statistical Report, FY2018"
Swisher,Countywide,Civil,9/1/2017 - 8/31/2018,12,145,0,75,84,0,146,"AOC Statistical Report, FY2018"
Tarrant,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,1555,82,7772,7759,87,1689,"AOC Statistical Report, FY2018"
Tarrant,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,1264,52,8240,8032,66,1451,"AOC Statistical Report, FY2018"
Tarrant,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,1877,49,6488,5096,67,3252,"AOC Statistical Report, FY2018"
Tarrant,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,1570,55,5820,5357,64,1967,"AOC Statistical Report, FY2018"
Tarrant,Precinct 5,Civil,9/1/2017 - 8/31/2018,12,2147,0,2489,2284,1,2901,"AOC Statistical Report, FY2018"
Tarrant,Precinct 6,Civil,9/1/2017 - 8/31/2018,12,3784,21,5496,4570,40,4794,"AOC Statistical Report, FY2018"
Tarrant,Precinct 7 Place 1,Civil,9/1/2017 - 8/31/2018,12,1313,29,7685,7233,36,1773,"AOC Statistical Report, FY2018"
Tarrant,Precinct 8 Place 1,Civil,9/1/2017 - 8/31/2018,12,2793,0,5748,5033,0,3446,"AOC Statistical Report, FY2018"
Taylor,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,1400,0,1996,1497,1,1898,"AOC Statistical Report, FY2018"
Taylor,Precinct 1 Place 2,Civil,9/1/2017 - 8/31/2018,12,454,0,766,756,1,433,"AOC Statistical Report, FY2018"
Taylor,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,43,0,110,97,0,55,"AOC Statistical Report, FY2018"
Taylor,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,46,0,31,21,0,107,"AOC Statistical Report, FY2018"
Taylor,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,5,0,5,2,0,8,"AOC Statistical Report, FY2018"
Terrell,Precinct 1 & 2 Place 2,Civil,9/1/2017 - 8/31/2018,12,1,0,4,1,0,6,"AOC Statistical Report, FY2018"
Terrell,Precincts 3 & 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,0,0,2,2,0,0,"AOC Statistical Report, FY2018"
Terry,Countywide,Civil,9/1/2017 - 8/31/2018,12,2356,0,189,148,0,83,"AOC Statistical Report, FY2018"
Throckmorton,Countywide,Civil,9/1/2017 - 8/31/2018,12,42,0,33,19,0,53,"AOC Statistical Report, FY2018"
Titus,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,177,0,205,171,0,207,"AOC Statistical Report, FY2018"
Titus,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,15,0,68,60,0,23,"AOC Statistical Report, FY2018"
Tom Green,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,1299,0,652,480,0,1471,"AOC Statistical Report, FY2018"
Tom Green,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,251,0,731,538,0,440,"AOC Statistical Report, FY2018"
Tom Green,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,713,0,550,483,0,771,"AOC Statistical Report, FY2018"
Tom Green,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,111,0,358,329,0,140,"AOC Statistical Report, FY2018"
Travis,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,2403,1,3770,3241,5,2928,"AOC Statistical Report, FY2018"
Travis,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,1847,5,6150,6405,6,1567,"AOC Statistical Report, FY2018"
Travis,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,1074,32,3076,3034,41,1064,"AOC Statistical Report, FY2018"
Travis,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,938,25,3512,3546,28,892,"AOC Statistical Report, FY2018"
Travis,Precinct 5 Place 1,Civil,9/1/2017 - 8/31/2018,12,4749,16,3449,4139,17,3976,"AOC Statistical Report, FY2018"
Trinity,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,9,0,95,2,0,102,"AOC Statistical Report, FY2018"
Trinity,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,6,0,77,23,0,61,"AOC Statistical Report, FY2018"
Trinity,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,25,0,113,89,0,52,"AOC Statistical Report, FY2018"
Trinity,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,9,0,32,15,0,19,"AOC Statistical Report, FY2018"
Tyler,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,318,0,117,105,1,331,"AOC Statistical Report, FY2018"
Tyler,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,10,9,0,23,24,0,0,"AOC Statistical Report, FY2018"
Tyler,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,0,.,.,.,.,.,.,"AOC Statistical Report, FY2018"
Tyler,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,1,24,0,0,0,0,0,"AOC Statistical Report, FY2018"
Upshur,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,87,0,261,281,0,65,"AOC Statistical Report, FY2018"
Upshur,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,555,0,155,107,0,603,"AOC Statistical Report, FY2018"
Upshur,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,42,0,140,79,0,112,"AOC Statistical Report, FY2018"
Upshur,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,110,0,164,118,0,152,"AOC Statistical Report, FY2018"
Upton,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,3,0,8,2,0,9,"AOC Statistical Report, FY2018"
Upton,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,14,0,7,0,0,21,"AOC Statistical Report, FY2018"
Upton,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,25,0,4,0,0,4,"AOC Statistical Report, FY2018"
Upton,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,3,0,12,14,0,1,"AOC Statistical Report, FY2018"
Uvalde,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,478,0,221,207,0,494,"AOC Statistical Report, FY2018"
Uvalde,Precinct 2,Civil,9/1/2017 - 8/31/2018,12,14,0,16,15,0,19,"AOC Statistical Report, FY2018"
Uvalde,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,9,0,1,2,0,8,"AOC Statistical Report, FY2018"
Uvalde,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,80,0,96,71,0,84,"AOC Statistical Report, FY2018"
Uvalde,Precinct 6 Place 1,Civil,9/1/2017 - 8/31/2018,12,18,0,59,30,0,47,"AOC Statistical Report, FY2018"
Val Verde,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,358,0,203,186,0,371,"AOC Statistical Report, FY2018"
Val Verde,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,847,0,143,61,0,925,"AOC Statistical Report, FY2018"
Val Verde,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,599,0,87,43,0,644,"AOC Statistical Report, FY2018"
Val Verde,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,378,0,134,73,0,436,"AOC Statistical Report, FY2018"
Van Zandt,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,145,0,172,156,0,187,"AOC Statistical Report, FY2018"
Van Zandt,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,261,0,142,133,0,272,"AOC Statistical Report, FY2018"
Van Zandt,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,175,0,243,150,0,271,"AOC Statistical Report, FY2018"
Van Zandt,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,210,0,183,132,0,260,"AOC Statistical Report, FY2018"
Victoria,Precinct 1,Civil,9/1/2017 - 8/31/2018,12,727,0,579,552,0,728,"AOC Statistical Report, FY2018"
Victoria,Precinct 2,Civil,9/1/2017 - 8/31/2018,12,407,0,795,581,0,616,"AOC Statistical Report, FY2018"
Victoria,Precinct 3,Civil,9/1/2017 - 8/31/2018,12,176,0,407,254,0,332,"AOC Statistical Report, FY2018"
Victoria,Precinct 4,Civil,9/1/2017 - 8/31/2018,12,249,0,457,343,0,363,"AOC Statistical Report, FY2018"
Walker,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,79,0,280,279,0,81,"AOC Statistical Report, FY2018"
Walker,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,36,0,168,130,0,72,"AOC Statistical Report, FY2018"
Walker,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,35,0,219,169,0,83,"AOC Statistical Report, FY2018"
Walker,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,29,0,202,182,0,50,"AOC Statistical Report, FY2018"
Waller,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,7,137,0,113,84,0,0,"AOC Statistical Report, FY2018"
Waller,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,11,104,0,189,166,0,110,"AOC Statistical Report, FY2018"
Waller,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,309,0,90,42,0,353,"AOC Statistical Report, FY2018"
Waller,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,70,0,177,169,0,77,"AOC Statistical Report, FY2018"
Ward,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,63,0,68,55,0,74,"AOC Statistical Report, FY2018"
Ward,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,12,0,52,55,0,9,"AOC Statistical Report, FY2018"
Washington,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,159,0,141,128,0,190,"AOC Statistical Report, FY2018"
Washington,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,59,0,107,77,0,79,"AOC Statistical Report, FY2018"
Washington,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,77,0,132,105,0,101,"AOC Statistical Report, FY2018"
Washington,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,68,0,63,23,0,97,"AOC Statistical Report, FY2018"
Webb,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,0,.,.,.,.,.,.,"AOC Statistical Report, FY2018"
Webb,Precinct 1 Place 2,Civil,9/1/2017 - 8/31/2018,0,.,.,.,.,.,.,"AOC Statistical Report, FY2018"
Webb,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,769,0,2320,1480,0,1612,"AOC Statistical Report, FY2018"
Webb,Precinct 2 Place 2,Civil,9/1/2017 - 8/31/2018,0,.,.,.,.,.,.,"AOC Statistical Report, FY2018"
Webb,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,3,0,17,16,0,4,"AOC Statistical Report, FY2018"
Webb,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,339,149,2150,1744,197,529,"AOC Statistical Report, FY2018"
Wharton,Precinct 1,Civil,9/1/2017 - 8/31/2018,12,291,0,210,181,0,317,"AOC Statistical Report, FY2018"
Wharton,Precinct 2,Civil,9/1/2017 - 8/31/2018,12,99,0,131,119,0,111,"AOC Statistical Report, FY2018"
Wharton,Precinct 3,Civil,9/1/2017 - 8/31/2018,12,54,0,87,67,0,74,"AOC Statistical Report, FY2018"
Wharton,Precinct 4,Civil,9/1/2017 - 8/31/2018,12,561,0,227,196,0,588,"AOC Statistical Report, FY2018"
Wheeler,Precinct 1,Civil,9/1/2017 - 8/31/2018,12,75,0,27,32,0,44,"AOC Statistical Report, FY2018"
Wheeler,Precinct 2,Civil,9/1/2017 - 8/31/2018,12,72,0,36,23,0,85,"AOC Statistical Report, FY2018"
Wichita,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,321,0,1063,1072,0,323,"AOC Statistical Report, FY2018"
Wichita,Precinct 1 Place 2,Civil,9/1/2017 - 8/31/2018,12,1264,0,861,405,0,1714,"AOC Statistical Report, FY2018"
Wichita,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,89,0,257,257,0,90,"AOC Statistical Report, FY2018"
Wichita,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,87,0,103,89,0,84,"AOC Statistical Report, FY2018"
Wichita,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,329,0,44,34,0,339,"AOC Statistical Report, FY2018"
Wilbarger,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,47,0,82,81,0,48,"AOC Statistical Report, FY2018"
Wilbarger,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,16,0,98,85,0,25,"AOC Statistical Report, FY2018"
Willacy,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,314,0,145,76,0,382,"AOC Statistical Report, FY2018"
Willacy,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,207,0,29,11,0,225,"AOC Statistical Report, FY2018"
Willacy,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,169,0,20,5,0,184,"AOC Statistical Report, FY2018"
Willacy,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,143,0,28,9,0,162,"AOC Statistical Report, FY2018"
Willacy,Precinct 5 Place 1,Civil,9/1/2017 - 8/31/2018,12,18,0,9,3,0,24,"AOC Statistical Report, FY2018"
Williamson,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,622,0,2249,2062,0,809,"AOC Statistical Report, FY2018"
Williamson,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,916,25,2377,2213,33,1069,"AOC Statistical Report, FY2018"
Williamson,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,870,1,1528,1041,0,1357,"AOC Statistical Report, FY2018"
Williamson,Precinct 4,Civil,9/1/2017 - 8/31/2018,12,490,0,1662,1574,0,555,"AOC Statistical Report, FY2018"
Wilson,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,212,0,114,125,0,200,"AOC Statistical Report, FY2018"
Wilson,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,0,.,.,.,.,.,.,"AOC Statistical Report, FY2018"
Wilson,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,109,0,0,0,0,109,"AOC Statistical Report, FY2018"
Wilson,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,247,0,89,92,0,244,"AOC Statistical Report, FY2018"
Winkler,Precinct 1,Civil,9/1/2017 - 8/31/2018,12,60,0,20,9,0,90,"AOC Statistical Report, FY2018"
Winkler,Precinct 2,Civil,9/1/2017 - 8/31/2018,12,6,0,2,0,0,8,"AOC Statistical Report, FY2018"
Wise,Precinct 1,Civil,9/1/2017 - 8/31/2018,12,110,0,233,270,0,74,"AOC Statistical Report, FY2018"
Wise,Precinct 2,Civil,9/1/2017 - 8/31/2018,12,38,0,113,125,0,25,"AOC Statistical Report, FY2018"
Wise,Precinct 3,Civil,9/1/2017 - 8/31/2018,12,26,0,126,116,0,35,"AOC Statistical Report, FY2018"
Wise,Precinct 4,Civil,9/1/2017 - 8/31/2018,12,26,0,127,89,0,64,"AOC Statistical Report, FY2018"
Wood,Precinct 1,Civil,9/1/2017 - 8/31/2018,12,167,0,251,230,0,107,"AOC Statistical Report, FY2018"
Wood,Precinct 2,Civil,9/1/2017 - 8/31/2018,12,180,0,109,82,0,207,"AOC Statistical Report, FY2018"
Wood,Precinct 3,Civil,9/1/2017 - 8/31/2018,12,43,0,109,118,0,34,"AOC Statistical Report, FY2018"
Wood,Precinct 4,Civil,9/1/2017 - 8/31/2018,12,59,0,127,80,0,106,"AOC Statistical Report, FY2018"
Yoakum,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,31,0,17,12,0,38,"AOC Statistical Report, FY2018"
Yoakum,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,14,0,72,51,0,36,"AOC Statistical Report, FY2018"
Young,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,196,0,153,110,0,239,"AOC Statistical Report, FY2018"
Young,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,37,0,40,46,1,30,"AOC Statistical Report, FY2018"
Zapata,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,97,0,75,69,0,93,"AOC Statistical Report, FY2018"
Zapata,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,49,0,38,0,0,144,"AOC Statistical Report, FY2018"
Zapata,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,28,0,16,29,0,16,"AOC Statistical Report, FY2018"
Zapata,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,8,63,0,12,0,0,0,"AOC Statistical Report, FY2018"
Zavala,Precinct 1 Place 1,Civil,9/1/2017 - 8/31/2018,12,276,0,42,3,0,472,"AOC Statistical Report, FY2018"
Zavala,Precinct 2 Place 1,Civil,9/1/2017 - 8/31/2018,12,92,0,40,14,0,119,"AOC Statistical Report, FY2018"
Zavala,Precinct 3 Place 1,Civil,9/1/2017 - 8/31/2018,12,26,0,65,33,1,129,"AOC Statistical Report, FY2018"
Zavala,Precinct 4 Place 1,Civil,9/1/2017 - 8/31/2018,12,82,0,33,8,0,102,"AOC Statistical Report, FY2018"
Anderson,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,220,0,176,173,0,223,"AOC Statistical Report, FY2019"
Anderson,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,41,0,158,153,0,44,"AOC Statistical Report, FY2019"
Anderson,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,277,0,108,88,0,297,"AOC Statistical Report, FY2019"
Anderson,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,142,0,226,238,0,130,"AOC Statistical Report, FY2019"
Andrews,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,122,0,155,169,0,104,"AOC Statistical Report, FY2019"
Andrews,Precincts 2,Civil,9/1/2018 - 8/31/2019,12,45,0,135,124,0,56,"AOC Statistical Report, FY2019"
Angelina,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,421,1,1187,1194,4,418,"AOC Statistical Report, FY2019"
Angelina,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,338,0,395,281,0,460,"AOC Statistical Report, FY2019"
Angelina,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,281,0,190,115,0,443,"AOC Statistical Report, FY2019"
Angelina,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,70,2,186,179,1,53,"AOC Statistical Report, FY2019"
Aransas,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,140,0,252,224,0,77,"AOC Statistical Report, FY2019"
Aransas,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,164,0,214,255,0,142,"AOC Statistical Report, FY2019"
Archer,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,0,0,6,7,0,4,"AOC Statistical Report, FY2019"
Archer,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,45,0,28,2,0,53,"AOC Statistical Report, FY2019"
Archer,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,1,0,3,5,0,0,"AOC Statistical Report, FY2019"
Archer,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,27,0,10,5,0,31,"AOC Statistical Report, FY2019"
Armstrong,Countywide,Civil,9/1/2018 - 8/31/2019,12,62,0,39,25,0,75,"AOC Statistical Report, FY2019"
Atascosa,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,180,0,288,211,0,253,"AOC Statistical Report, FY2019"
Atascosa,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,244,0,152,93,0,264,"AOC Statistical Report, FY2019"
Atascosa,Precinct 3,Civil,9/1/2018 - 8/31/2019,12,166,0,163,131,0,199,"AOC Statistical Report, FY2019"
Atascosa,Precinct 4,Civil,9/1/2018 - 8/31/2019,12,57,0,192,148,0,80,"AOC Statistical Report, FY2019"
Austin,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,67,0,77,76,0,68,"AOC Statistical Report, FY2019"
Austin,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,20,0,47,32,0,35,"AOC Statistical Report, FY2019"
Austin,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,31,0,119,113,0,38,"AOC Statistical Report, FY2019"
Austin,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,19,0,66,63,0,22,"AOC Statistical Report, FY2019"
Bailey,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,256,0,54,9,0,306,"AOC Statistical Report, FY2019"
Bandera,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,45,0,87,94,0,39,"AOC Statistical Report, FY2019"
Bandera,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,62,1,83,62,0,83,"AOC Statistical Report, FY2019"
Bandera,Precinct 3,Civil,9/1/2018 - 8/31/2019,12,35,0,44,44,0,37,"AOC Statistical Report, FY2019"
Bandera,Precinct 4,Civil,9/1/2018 - 8/31/2019,12,18,0,45,37,0,24,"AOC Statistical Report, FY2019"
Bastrop,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,260,0,253,245,0,82,"AOC Statistical Report, FY2019"
Bastrop,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,300,0,223,183,0,341,"AOC Statistical Report, FY2019"
Bastrop,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,61,0,203,171,0,93,"AOC Statistical Report, FY2019"
Bastrop,Precinct 4 Place 1,Civil,9/1/2018 - 8/31/2019,12,1190,0,222,206,0,1213,"AOC Statistical Report, FY2019"
Baylor,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,163,0,31,21,4,20,"AOC Statistical Report, FY2019"
Baylor,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,119,0,25,19,4,12,"AOC Statistical Report, FY2019"
Bee,Precinct 1,Civil,9/1/2018 - 8/31/2019,12,318,0,82,57,0,342,"AOC Statistical Report, FY2019"
Bee,Precinct 2,Civil,9/1/2018 - 8/31/2019,12,61,0,63,36,0,82,"AOC Statistical Report, FY2019"
Bee,Precinct 3,Civil,9/1/2018 - 8/31/2019,12,225,0,89,69,0,245,"AOC Statistical Report, FY2019"
Bee,Precinct 4,Civil,9/1/2018 - 8/31/2019,12,84,0,34,39,0,21,"AOC Statistical Report, FY2019"
Bell,Precinct 1 Place 1,Civil,9/1/2018 - 8/31/2019,12,413,0,955,741,0,610,"AOC Statistical Report, FY2019"
Bell,Precinct 2 Place 1,Civil,9/1/2018 - 8/31/2019,12,36,0,121,98,0,57,"AOC Statistical Report, FY2019"
Bell,Precinct 3 Place 1,Civil,9/1/2018 - 8/31/2019,12,636,0,1346,1024,7,947,"AOC Statistical Report, FY2019"
